Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Header Length.1,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,true_label,predicted_label,sample_index
80,23666088,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23700000.0,0.0,23700000,23700000,23700000,23700000.0,0.0,23700000,23700000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,37077
80,26204605,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,26200000.0,0.0,26200000,26200000,26200000,26200000.0,0.0,26200000,26200000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,37082
80,26212010,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,26200000.0,0.0,26200000,26200000,26200000,26200000.0,0.0,26200000,26200000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,37083
80,26016123,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,26000000.0,0.0,26000000,26000000,26000000,26000000.0,0.0,26000000,26000000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,37084
80,26141009,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,26100000.0,0.0,26100000,26100000,26100000,26100000.0,0.0,26100000,26100000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,37085
80,31422486,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,31400000.0,0.0,31400000,31400000,31400000,31400000.0,0.0,31400000,31400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,37087
80,464,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,232.0,323.8549058,461,3,464,232.0,323.8549058,461,3,0,0.0,0.0,0,0,0,60,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,60,65535,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,37124
80,25610136,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,25600000.0,0.0,25600000,25600000,25600000,25600000.0,0.0,25600000,25600000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38130
80,25410682,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,25400000.0,0.0,25400000,25400000,25400000,25400000.0,0.0,25400000,25400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38131
80,25462011,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,25500000.0,0.0,25500000,25500000,25500000,25500000.0,0.0,25500000,25500000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38132
80,24107378,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24100000.0,0.0,24100000,24100000,24100000,24100000.0,0.0,24100000,24100000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38133
80,24614105,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24600000.0,0.0,24600000,24600000,24600000,24600000.0,0.0,24600000,24600000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38134
80,24106173,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24100000.0,0.0,24100000,24100000,24100000,24100000.0,0.0,24100000,24100000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38135
80,24672529,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24700000.0,0.0,24700000,24700000,24700000,24700000.0,0.0,24700000,24700000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38136
80,21901724,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,21900000.0,0.0,21900000,21900000,21900000,21900000.0,0.0,21900000,21900000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38137
80,23262326,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38142
80,23256746,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38143
80,23082219,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23100000.0,0.0,23100000,23100000,23100000,23100000.0,0.0,23100000,23100000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38144
80,23039441,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23000000.0,0.0,23000000,23000000,23000000,23000000.0,0.0,23000000,23000000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38145
80,28567388,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,28600000.0,0.0,28600000,28600000,28600000,28600000.0,0.0,28600000,28600000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38147
80,716,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,358.0,500.6316011,712,4,716,358.0,500.6316011,712,4,0,0.0,0.0,0,0,0,60,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,60,65535,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,38170
80,2,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,1,20,256,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39536
80,25642573,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,25600000.0,0.0,25600000,25600000,25600000,25600000.0,0.0,25600000,25600000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39796
80,25425268,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,25400000.0,0.0,25400000,25400000,25400000,25400000.0,0.0,25400000,25400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39797
80,25443591,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,25400000.0,0.0,25400000,25400000,25400000,25400000.0,0.0,25400000,25400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39798
80,24572148,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24600000.0,0.0,24600000,24600000,24600000,24600000.0,0.0,24600000,24600000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39799
80,24574142,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24600000.0,0.0,24600000,24600000,24600000,24600000.0,0.0,24600000,24600000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39800
80,24401806,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24400000.0,0.0,24400000,24400000,24400000,24400000.0,0.0,24400000,24400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39801
80,24442259,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24400000.0,0.0,24400000,24400000,24400000,24400000.0,0.0,24400000,24400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39802
80,21830887,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,21800000.0,0.0,21800000,21800000,21800000,21800000.0,0.0,21800000,21800000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39803
80,23301894,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39808
80,23145320,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23100000.0,0.0,23100000,23100000,23100000,23100000.0,0.0,23100000,23100000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39809
80,23283361,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39810
80,23141769,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23100000.0,0.0,23100000,23100000,23100000,23100000.0,0.0,23100000,23100000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39811
80,28810922,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,28800000.0,0.0,28800000,28800000,28800000,28800000.0,0.0,28800000,28800000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39813
80,472,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,236.0,328.0975465,468,4,472,236.0,328.0975465,468,4,0,0.0,0.0,0,0,0,60,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,60,65535,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,39845
80,24625681,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24600000.0,0.0,24600000,24600000,24600000,24600000.0,0.0,24600000,24600000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41276
80,24419873,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24400000.0,0.0,24400000,24400000,24400000,24400000.0,0.0,24400000,24400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41277
80,24437040,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24400000.0,0.0,24400000,24400000,24400000,24400000.0,0.0,24400000,24400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41278
80,23291304,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41279
80,23482183,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23500000.0,0.0,23500000,23500000,23500000,23500000.0,0.0,23500000,23500000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41280
80,23294143,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41281
80,23326823,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41282
80,20960721,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,21000000.0,0.0,21000000,21000000,21000000,21000000.0,0.0,21000000,21000000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41283
80,22304898,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22300000.0,0.0,22300000,22300000,22300000,22300000.0,0.0,22300000,22300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41288
80,22216605,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22200000.0,0.0,22200000,22200000,22200000,22200000.0,0.0,22200000,22200000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41289
80,22213422,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22200000.0,0.0,22200000,22200000,22200000,22200000.0,0.0,22200000,22200000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41290
80,22159087,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22200000.0,0.0,22200000,22200000,22200000,22200000.0,0.0,22200000,22200000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41291
80,27773423,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,27800000.0,0.0,27800000,27800000,27800000,27800000.0,0.0,27800000,27800000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41293
80,650,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,325.0,455.3767671,647,3,650,325.0,455.3767671,647,3,0,0.0,0.0,0,0,0,60,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,60,65535,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,41307
80,24576946,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24600000.0,0.0,24600000,24600000,24600000,24600000.0,0.0,24600000,24600000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42580
80,24403255,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24400000.0,0.0,24400000,24400000,24400000,24400000.0,0.0,24400000,24400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42581
80,24434888,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24400000.0,0.0,24400000,24400000,24400000,24400000.0,0.0,24400000,24400000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42582
80,23491567,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23500000.0,0.0,23500000,23500000,23500000,23500000.0,0.0,23500000,23500000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42583
80,23333602,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42584
80,23504884,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23500000.0,0.0,23500000,23500000,23500000,23500000.0,0.0,23500000,23500000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42585
80,22925630,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22900000.0,0.0,22900000,22900000,22900000,22900000.0,0.0,22900000,22900000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42586
80,23336232,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42587
80,22335963,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22300000.0,0.0,22300000,22300000,22300000,22300000.0,0.0,22300000,22300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42592
80,22335899,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22300000.0,0.0,22300000,22300000,22300000,22300000.0,0.0,22300000,22300000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42593
80,22249865,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22200000.0,0.0,22200000,22200000,22200000,22200000.0,0.0,22200000,22200000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42594
80,22181403,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,22200000.0,0.0,22200000,22200000,22200000,22200000.0,0.0,22200000,22200000,0,0.0,0.0,0,0,0,40,0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,40,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,DDoS,42595
